smiles,pic50,scaffold,n_measurements,logS,substructure_match,generalized_match
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN(C)C(CO)C(=O)O)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-5.9906110763549805,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN(C)C(CO)CO)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-5.969853401184082,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN(CCCN(C)C)CCS(=O)(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,8.57,c1cncc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-5.351196765899658,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1cc(C)c2oc(C3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-5.8905816078186035,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2nc(C3CCN(C)CC3)oc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5nc(C6CCNCC6)oc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.175599575042725,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2ncc(C3=CC4CCC(C3)N4)nc2c1,8.52,C1=C(c2cnc3ccc(-c4cccc(COc5ccc(CN6CCCCC6)c(OCc6cccnc6)c5)c4)cc3n2)CC2CCC1N2,1,-6.326873779296875,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2ncc(C3=CCCNC3)nc2c1,8.77,C1=C(c2cnc3ccc(-c4cccc(COc5ccc(CN6CCCCC6)c(OCc6cccnc6)c5)c4)cc3n2)CNCC1,1,-6.558368682861328,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2ncc(C3=CCNCC3)nc2c1,9.23,C1=C(c2cnc3ccc(-c4cccc(COc5ccc(CN6CCCCC6)c(OCc6cccnc6)c5)c4)cc3n2)CCNC1,1,-6.2879486083984375,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2ncc(N3CCN(C)CC3)nc2c1,8.12,c1cncc(COc2cc(OCc3cccc(-c4ccc5ncc(N6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.143619537353516,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(-c3ccncc3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(-c6ccncc6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.538354396820068,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3(C)CCNCC3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.379075050354004,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C34CC(N)(C3)C4)nc2c1,8.12,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C67CC(C6)C7)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.575859546661377,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CC4CCC(C3)N4)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CC7CCC(C6)N7)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.431252479553223,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CC4CCC(C3)N4C)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CC7CCC(C6)N7)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.3487019538879395,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CC4CCC(C3)O4)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CC7CCC(C6)O7)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.353019714355469,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCC(C(=O)O)CC3)nc2c1,9.23,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCCCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.841672897338867,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCCN(C)C3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCCNC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.168600082397461,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(C(C)C)CC3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.408744812011719,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(C)C3)nc2c1,9.17,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.122673511505127,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(C)CC3)nc2c1,9.23,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.176295757293701,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(C)CC3)nc2c1C,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.357602119445801,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(C4CC4)CC3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCN(C7CC7)CC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.53615665435791,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(CC(=O)O)CC3)nc2c1,9.23,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.583960056304932,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(c4ccccc4)CC3)nc2c1,6.98,c1ccc(N2CCC(c3nc4cc(-c5cccc(COc6ccc(CN7CCCCC7)c(OCc7cccnc7)c6)c5)ccc4o3)CC2)cc1,1,-6.702468395233154,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCNCC3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.437441349029541,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCOCC3)nc2c1,9.23,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(C6CCOCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.494534969329834,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)ccc2CN2CCCCC2)c1,1,-6.133434772491455,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C(=O)O)C(C)C)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-6.38585901260376,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(C)C(=O)O)cc2Cl)cccc1-c1ccccc1,8.57,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)c3)c2)cc1,1,-7.345548629760742,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)C(=O)O)cc2Cl)cccc1-c1ccc2oc(C3CCN(C)CC3)nc2c1,9.23,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)c2)c1,1,-6.3500657081604,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)C(=O)O)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-6.221714496612549,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)C(=O)O)cc2Cl)cccc1-c1cnc2ccccc2n1,6.93,c1cncc(COc2cccc(OCc3cccc(-c4cnc5ccccc5n4)c3)c2)c1,1,-6.890076637268066,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)CO)cc2Cl)cccc1-c1ccc2oc(N3CC(N)CC3C)nc2c1,9.23,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCCC6)nc5c4)c3)c2)c1,1,-6.436465740203857,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(C)(CO)CO)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,9.23,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-6.186499118804932,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(CO)C(=O)O)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-5.788509845733643,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(CO)C(=O)O)cc2Cl)cccc1-c1cccc(OCCCN2CCC(O)CC2)c1,9.32,c1cncc(COc2cccc(OCc3cccc(-c4cccc(OCCCN5CCCCC5)c4)c3)c2)c1,1,-5.882432460784912,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(CO)CO)cc2Cl)cccc1-c1ccc2oc(N3CC(N)CC3C)nc2c1,9.23,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCCC6)nc5c4)c3)c2)c1,1,-6.129528522491455,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(CO)CO)cc2Cl)cccc1-c1ccc2oc(N3CCN(C)CC3)nc2c1,8.52,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(N6CCNCC6)nc5c4)c3)c2)c1,1,-5.816400051116943,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CNC(Cc3cccnc3)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,7.46,c1cncc(CCNCc2ccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)cc2OCc2cccnc2)c1,1,-6.932435512542725,0,0
Cc1c(COc2cc(OCc3cncc(C#N)c3)c(CO)cc2Cl)cccc1-c1ccc2oc(C3CCN(C)CC3)nc2c1,8.12,c1cncc(COc2cccc(OCc3cccc(-c4ccc5oc(C6CCNCC6)nc5c4)c3)c2)c1,1,-6.290676593780518,0,0
Cc1c(COc2cc(OCc3cocn3)c(CN3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,7.8,c1cc(COc2ccc(CN3CCCCC3)c(OCc3cocn3)c2)cc(-c2ccc3c(c2)OCCO3)c1,1,-6.520255088806152,0,0
Cc1c(COc2ccc(CN(C)CC(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.68,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.6444621086120605,0,0
Cc1c(COc2ccc(CN(CCO)CCO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.67,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-4.632930755615234,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)N(C)CC(O)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,8.0,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-4.864736080169678,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)NC(C(=O)O)C(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.25,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-4.932559967041016,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)NC(C)(CO)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.31,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-4.779526710510254,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)NC(C)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.21,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-5.276643753051758,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)NC(CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.13,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-5.011284351348877,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)NCC(C)(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.15,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-6.4050612449646,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)NCCO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.25,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-5.181081295013428,0,0
Cc1c(COc2ccc(CN3CCCC3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.34,c1ccc(-c2cccc(COc3ccc(CN4CCCC4)cc3)c2)cc1,1,-5.85663366317749,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)N3CCCC3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.83,O=C(C1CCCCN1Cc1ccc(OCc2cccc(-c3ccccc3)c2)cc1)N1CCCC1,1,-6.279152870178223,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)NC(C(=O)O)C(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.57,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-5.339502811431885,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)NC(C)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.9,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-5.916451930999756,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)NC(CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.91,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-4.9877028465271,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)NCC(C)(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.92,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-6.633009433746338,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)NCCCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)cc2Br)cccc1-c1ccccc1,6.71,O=C1CCC(N2C(=O)c3cccc(NCCCCNC(=O)C4CCCCN4Cc4ccc(OCc5cccc(-c6ccccc6)c5)cc4)c3C2=O)C(=O)N1,1,-6.834866046905518,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)NCCN)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,8.04,c1ccc(COc2cc(OCc3cccc(-c4ccccc4)c3)ccc2CN2CCCCC2)cc1,1,-6.980353832244873,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)O)cc2Br)cccc1-c1ccccc1,7.75,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-6.128931522369385,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)O)cc2F)cccc1-c1ccccc1,6.96,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-5.791195869445801,0,0
Cc1c(COc2ccc(CN3CCCCC3C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,8.06,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cc3)c2)cc1,1,-6.128513813018799,0,0
Cc1c(COc2ccc(CNC(C(=O)O)C(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.21,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.115708827972412,0,0
Cc1c(COc2ccc(CNC(C)(CO)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.04,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-4.973982334136963,0,0
Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nc(-c4ccc(F)cc4)cs3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,6.4,c1ccc(-c2csc(COc3cccc(OCc4cccc(-c5cccc(OCCCN6CCCCC6)c5)c4)c3)n2)cc1,1,-6.084171295166016,0,0
Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)cccc1-c1cccc(OCCCN2CCC(CO)CC2)c1,7.42,c1ccc(-c2nnc(COc3cccc(OCc4cccc(-c5cccc(OCCCN6CCCCC6)c5)c4)c3)o2)cc1,1,-5.220312118530273,0,0
Cc1c(COc2ccc(CNC(CO)(CO)CO)c(OCc3nnc(-c4ccccc4)o3)c2)cccc1-c1cccc(OCCCN2CCOCC2)c1,6.19,c1ccc(-c2nnc(COc3cccc(OCc4cccc(-c5cccc(OCCCN6CCOCC6)c5)c4)c3)o2)cc1,1,-4.556236267089844,0,0
Cc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3ccc4nonc4c3)c2)cccc1-c1ccccc1,7.47,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.279813766479492,0,0
Cc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3ccc4nsnc4c3)c2)cccc1-c1ccccc1,6.69,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nsnc5c4)c3)c2)cc1,1,-6.590610027313232,0,0
Cc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2c(c1)OCCO2,8.65,c1ccc(COc2cccc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.6230597496032715,0,0
Cc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,7.52,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.926959991455078,0,0
Cc1c(COc2ccc(CNC(CO)C(=O)O)c(OCc3cncc(C#N)c3)n2)cccc1-c1ccccc1,7.92,c1ccc(-c2cccc(COc3cccc(OCc4cccnc4)n3)c2)cc1,1,-5.157343864440918,0,0
Cc1c(COc2ccc(CNC(CO)C(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.56,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.187450885772705,0,0
Cc1c(COc2ccc(CNC(CO)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,8.05,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-4.893023490905762,0,0
Cc1c(COc2ccc(CNCC(C)(C)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.33,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.547123432159424,0,0
Cc1c(COc2ccc(CNCCC(=O)NO)c(F)c2)cccc1-c1ccccc1,6.92,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.496908187866211,0,0
Cc1c(COc2ccc(CNCCC(=O)NO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,7.09,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-7.486101627349853,0,0
Cc1c(COc2ccc(CNCCC(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.4,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.5580244064331055,0,0
Cc1c(COc2ccc(CNCCCCCC(=O)NO)c(F)c2)cccc1-c1ccccc1,7.21,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.541228294372559,0,0
Cc1c(COc2ccc(CNCCCCCCC(=O)NO)c(F)c2)cccc1-c1ccccc1,7.04,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-6.559685707092285,0,0
Cc1c(COc2ccc(CNCCCNC(CO)CO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.54,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-4.470016956329346,0,0
Cc1c(COc2ccc(CNCCN(C)C)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.42,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.7202982902526855,0,0
Cc1c(COc2ccc(CNCCO)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.93,c1ccc(OCc2cccc(-c3ccccc3)c2)cc1,1,-5.0375189781188965,0,0
Cc1c(COc2ccc(CNCCO)n3cnnc23)cccc1-c1ccc2c(c1)OCCO2,7.04,c1cc(COc2cccn3cnnc23)cc(-c2ccc3c(c2)OCCO3)c1,1,-4.000765800476074,0,0
Cc1c(COc2ccc(CNCc3ccoc3)cc2[N+](=O)[O-])cccc1-c1ccccc1,7.06,c1ccc(-c2cccc(COc3ccc(CNCc4ccoc4)cc3)c2)cc1,1,-6.9585113525390625,0,0
Cc1c(COc2ccc3c(n2)CCN(CCO)C3)cccc1-c1ccccc1,6.64,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-3.817129611968994,0,0
Cc1c(COc2ccc3c(n2)CCN(CCO)C3)cccc1-c1ccccc1Cl,6.67,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-4.666840076446533,0,0
Cc1c(COc2ccc3c(n2)CCN(CCO)C3)cccc1-c1ccccc1F,6.77,c1ccc(-c2cccc(COc3ccc4c(n3)CCNC4)c2)cc1,1,-4.210925579071045,0,0
Cc1c(COc2ncc(CN3CCCCC3C(=O)O)cc2Br)cccc1-c1ccccc1,6.84,c1ccc(-c2cccc(COc3ccc(CN4CCCCC4)cn3)c2)cc1,1,-5.732684135437012,0,0
Cc1c(COc2ncnc(NCCNS(C)(=O)=O)n2)cccc1-c1ccccc1,6.62,c1ccc(-c2cccc(COc3ncncn3)c2)cc1,1,-4.049262523651123,0,0
Cc1c(COc2ncnc(NCCS(N)(=O)=O)n2)cccc1-c1ccccc1,6.26,c1ccc(-c2cccc(COc3ncncn3)c2)cc1,1,-3.958294630050659,0,0
Cc1c(NC(=O)c2cc(CN(C)CC(O)CO)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,6.32,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-3.6654231548309326,0,0
Cc1c(NC(=O)c2cc(CN(C)CC(O)CO)cn3cnnc23)cccc1-c1ccccc1,6.43,O=C(Nc1cccc(-c2ccccc2)c1)c1cccn2cnnc12,1,-3.526479721069336,0,0
Cc1c(NC(=O)c2cc(CN(C)CCO)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,6.62,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-4.220405578613281,0,0
Cc1c(NC(=O)c2cc(CN(C)CCO)cn3cnnc23)cccc1-c1ccccc1,6.12,O=C(Nc1cccc(-c2ccccc2)c1)c1cccn2cnnc12,1,-4.265956878662109,0,0
Cc1c(NC(=O)c2cc(CNC3CCC(O)CC3)cn3cnnc23)cccc1-c1ccccc1,6.01,O=C(Nc1cccc(-c2ccccc2)c1)c1cc(CNC2CCCCC2)cn2cnnc12,1,-4.822704792022705,0,0
Cc1c(NC(=O)c2cc(CNCCNS(C)(=O)=O)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,6.0,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-3.440969228744507,0,0
Cc1c(NC(=O)c2cc(CNCCO)cn3cnnc23)cccc1-c1ccc2c(c1)OCCO2,7.04,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1cccn2cnnc12,1,-4.1100335121154785,0,0
Cc1c(NC(=O)c2cc(CNCCO)cn3cnnc23)cccc1-c1ccccc1,6.13,O=C(Nc1cccc(-c2ccccc2)c1)c1cccn2cnnc12,1,-4.027840614318848,0,0
Cc1c(NC(=O)c2cc(CNCCS(N)(=O)=O)cn3cnnc23)cccc1-c1ccccc1,6.08,O=C(Nc1cccc(-c2ccccc2)c1)c1cccn2cnnc12,1,-3.2248592376708984,0,0
Cc1c(NC(=O)c2ccc(CNC(CO)(CO)CO)cn2)cccc1-c1ccc2c(c1)OCCN2C,7.11,O=C(Nc1cccc(-c2ccc3c(c2)OCCN3)c1)c1ccccn1,1,-3.1460554599761963,0,0
Cc1c(NC(=O)c2ccc(CNC(CO)CO)cn2)cccc1-c1ccc2c(c1)OCCN2C,6.96,O=C(Nc1cccc(-c2ccc3c(c2)OCCN3)c1)c1ccccn1,1,-3.339116334915161,0,0
Cc1c(NC(=O)c2ccc(CNCCO)cn2)cccc1-c1ccc2c(c1)OCCO2,8.3,O=C(Nc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccn1,1,-3.8812336921691895,0,0
Cc1c(NC(=O)c2ncc(CN3CCCCC3C(=O)O)n2C)cccc1-c1ccccc1,6.52,O=C(Nc1cccc(-c2ccccc2)c1)c1ncc(CN2CCCCC2)[nH]1,1,-3.9758224487304688,0,0
