molecule_chembl_id,smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL3039513,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,IC50,13.0,nM,7.89,CHEMBL3625890
CHEMBL2105759,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,6.0,nM,8.22,CHEMBL3625890
CHEMBL21156,CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,IC50,1.0,nM,9.0,CHEMBL3625898
CHEMBL3699459,N#C[C@H]1CCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,IC50,101.0,nM,7.0,CHEMBL3707623
CHEMBL3645072,CN(C)C(=O)CN1CCC(c2ccc(Nc3nc4c(-c5ccc(C#N)cc5)cccn4n3)cc2)CC1,IC50,3.88,nM,8.41,CHEMBL3707950
CHEMBL3642382,CN1CCC(c2ccc(Nc3nc4c(NCc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)cc2)CC1,IC50,115.68,nM,6.94,CHEMBL3707950
CHEMBL3699507,Cc1noc(-c2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)cc3C(N)=O)cc2)n1,IC50,25.0,nM,7.6,CHEMBL3707623
CHEMBL3702947,COC(C)(C)c1ccc(Nc2nn([C@H]3CC[C@@H](O)C[C@@H]3C#N)cc2C(N)=O)cc1,IC50,2.0,nM,8.7,CHEMBL3707623
CHEMBL3652401,C[C@@H]1C[C@@H](CS(=O)(=O)N2CC[C@@H](CO)C2)CC[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,17.8,nM,7.75,CHEMBL3707948
CHEMBL3647726,COCCN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,IC50,17.0,nM,7.77,CHEMBL3707623
CHEMBL3655086,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2COC2)C1,IC50,933.0,nM,6.03,CHEMBL3707926
CHEMBL3658093,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(CC(=O)N4CCN(C)CC4)cc3)ncc2C1=O,IC50,61.0,nM,7.21,CHEMBL3705799
CHEMBL3357978,CS(=O)(=O)N1CCC[C@H](Nc2nccnc2-c2cnc3[nH]ccc3n2)C1,IC50,0.0359,nM,10.44,CHEMBL3707646
CHEMBL3650683,CS(=O)(=O)c1ccc(Nc2nn([C@@H]3CCCC[C@H]3C#N)cc2C(N)=O)cc1,IC50,3.0,nM,8.52,CHEMBL3707623
CHEMBL3647732,N#C[C@H]1CC(N2CCC[C@@H]2CF)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)n1,IC50,14.0,nM,7.85,CHEMBL3707623
CHEMBL3703094,CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)[C@@H](C#N)C1,IC50,254.0,nM,6.59,CHEMBL3707623
CHEMBL3665175,CC(C)CS(=O)(=O)N1CC[C@@H](O)[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,IC50,0.09,nM,10.05,CHEMBL3707646
CHEMBL3665222,C[C@H]1C[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)CN(S(=O)(=O)CC#N)C1,IC50,0.0332,nM,10.48,CHEMBL3707646
CHEMBL3642336,CN1CCN(c2ccc(Nc3nc4c(Nc5cccc(S(C)(=O)=O)c5)cccn4n3)cc2)CC1,IC50,326.56,nM,6.49,CHEMBL3707950
CHEMBL3702973,CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,IC50,5.0,nM,8.3,CHEMBL3707623
CHEMBL3650679,CS(=O)(=O)c1ccc(Nc2nn([C@H]3CCCC[C@H]3C#N)cc2C(N)=O)cc1,IC50,85.0,nM,7.07,CHEMBL3707623
CHEMBL3647809,COCCN[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,IC50,23.0,nM,7.64,CHEMBL3707623
CHEMBL3647772,CC1(O)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,IC50,9.0,nM,8.05,CHEMBL3707623
CHEMBL3647928,[C-]#[N+][C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(CC(=O)O)cc2)n1,IC50,49.0,nM,7.31,CHEMBL3707623
CHEMBL3642321,CN1CCN(c2cccc(Nc3nc4cccc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,IC50,2.8,nM,8.55,CHEMBL3707950
CHEMBL3703035,N#C[C@H]1C[C@@H](N2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,IC50,23.0,nM,7.64,CHEMBL3707623
CHEMBL3702934,N#C[C@H]1CC(F)CCC1n1cc(C(N)=O)c(Nc2ccccc2)n1,IC50,28.0,nM,7.55,CHEMBL3707623
CHEMBL3647810,COCC(C)N[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,IC50,33.0,nM,7.48,CHEMBL3707623
CHEMBL3652394,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCSC2)CC1,IC50,29.5,nM,7.53,CHEMBL3707948
CHEMBL3642317,CN1CCN(Cc2ccc(Nc3nc4cccc(-c5cccc(S(C)(=O)=O)c5)n4n3)cc2)CC1,IC50,11.7,nM,7.93,CHEMBL3707950
CHEMBL3665138,CCCC(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,IC50,0.1214,nM,9.92,CHEMBL3707646
CHEMBL3644985,CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5cccc6c5OC(F)(F)O6)cccn4n3)cc2CC1,IC50,30.41,nM,7.52,CHEMBL3707950
CHEMBL3652381,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CC(c3ncccn3)C2)CC1,IC50,22.6,nM,7.65,CHEMBL3707948
CHEMBL3665122,CS(=O)(=O)N1CC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,IC50,0.0296,nM,10.53,CHEMBL3707646
CHEMBL3665154,Cn1ccc2ncc(-c3cccnc3N[C@H]3CCCN(S(C)(=O)=O)C3)nc21,IC50,1.96,nM,8.71,CHEMBL3707646
CHEMBL3652281,CN(c1ncnc2[nH]ccc12)[C@H]1CC[C@H](CS(=O)(=O)N2CCCC(OCC(N)=O)C2)CC1,IC50,18.3,nM,7.74,CHEMBL3707948
CHEMBL3647872,CCNC(=O)O[C@@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@@H](C#N)C1,IC50,9.0,nM,8.05,CHEMBL3707623
CHEMBL3658119,Cc1ccc(NC(=O)c2cc(C(F)(F)F)ccn2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1,IC50,5.3,nM,8.28,CHEMBL3705799
CHEMBL3652291,Cc1nnc(C2CCCN(S(=O)(=O)C[C@H]3CC[C@H](N(C)c4ncnc5[nH]ccc45)CC3)C2)o1,IC50,19.5,nM,7.71,CHEMBL3707948
CHEMBL3702916,N#C[C@H]1CCCC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2)n1,IC50,31.0,nM,7.51,CHEMBL3707623
CHEMBL3650681,N#C[C@H]1CCC2(C[C@@H]1n1cc(C(N)=O)c(Nc3ccccc3)n1)OCCO2,IC50,4.0,nM,8.4,CHEMBL3707623
CHEMBL3647886,N#C[C@@H]1C[C@H](C(=O)NC2COC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,IC50,38.0,nM,7.42,CHEMBL3707623
CHEMBL3644964,FC(F)(F)c1ccc(-c2cccn3nc(Nc4cnn(CCN5CCCC5)c4)nc23)cc1,IC50,9.1,nM,8.04,CHEMBL3707950
