smiles,pic50,scaffold,n_measurements
C=CC(=O)Nc1cccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,7.75,c1ccc(CNc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)c1,6.97,c1ccc(CNc2ccnc(Nc3cn[nH]c3)n2)cc1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C4CCN(C(=O)CC5[C@H]6CC7C[C@H](C6)C[C@H]5C7)CC4)c3)ncc2Cl)c1,5.5,O=C(CC1[C@H]2CC3C[C@H](C2)C[C@H]1C3)N1CCC(n2cc(Nc3nccc(NCc4ccccc4)n3)cn2)CC1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(C4CCN(CCNC(=O)CC5[C@H]6C[C@H]7C[C@H](C6)C[C@@H]5C7)CC4)c3)ncc2Cl)c1,5.84,O=C(CC1[C@H]2C[C@H]3C[C@H](C2)C[C@@H]1C3)NCCN1CCC(n2cc(Nc3nccc(NCc4ccccc4)n3)cn2)CC1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCN4CCN(C(=O)CC5C6CC7C[C@H](C6)C[C@H]5C7)CC4)c3)ncc2Cl)c1,5.86,O=C(CC1C2CC3C[C@H](C2)C[C@H]1C3)N1CCN(CCn2cc(Nc3nccc(NCc4ccccc4)n3)cn2)CC1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCO)c3)ncc2Cl)c1,7.5,c1ccc(CNc2ccnc(Nc3cn[nH]c3)n2)cc1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)c1,7.29,c1ccc(CNc2ccnc(Nc3cn[nH]c3)n2)cc1,1
C=CC(=O)Nc1cccc(CNc2nc(Nc3cnn(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)c3)ncc2Cl)c1,6.38,O=C(CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21)NCCOCCOCCOCCn1cc(Nc2nccc(NCc3ccccc3)n2)cn1,1
C=CC(=O)Nc1cccc(Cn2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)c1,5.95,O=c1ccc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1Cc1ccccc1,1
C=CC(=O)Nc1cccc(Cn2ccc3cnc(Nc4cnn(CC(=O)OCC)c4)nc32)c1,6.26,c1ccc(Cn2ccc3cnc(Nc4cn[nH]c4)nc32)cc1,1
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)c1,6.99,c1ccc(Cn2nc(-c3cc[nH]n3)c3cncnc32)cc1,1
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)c1,6.4,c1ccc(Cn2nc(-c3cc[nH]n3)c3cncnc32)cc1,1
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)c1,6.71,c1ccc(Cn2nc(-c3cc[nH]n3)c3cncnc32)cc1,1
C=CC(=O)Nc1cccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)c1,6.79,c1ccc(Cn2nc(-c3cc(N4CCOCC4)[nH]n3)c3cncnc32)cc1,1
C=CC(=O)Nc1cccc(Cn2ncc3c(Nc4cnn(C)c4)ncnc32)c1,6.06,c1ccc(Cn2ncc3c(Nc4cn[nH]c4)ncnc32)cc1,1
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(B(O)O)cc3)ncc2C(F)(F)F)c1,6.05,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,1
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,6.27,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,1
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)B(O)OC4)ncc2C(F)(F)F)c1,6.01,B1OCc2ccc(Nc3nccc(Nc4ccccc4)n3)cc21,1
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc4c(c3)COB4O)ncc2C(F)(F)F)c1,6.18,B1OCc2cc(Nc3nccc(Nc4ccccc4)n3)ccc21,1
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,6.3,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3[nH]ccc23)cc1,1
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)c1,6.24,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3[nH]ccc23)cc1,1
C=CCCCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,8.6,c1cnc(Nc2cn[nH]c2)nc1,1
C=CCCCNc1nc(Nc2cnn(C3CCOCC3)c2)ncc1C(N)=O,9.15,c1cnc(Nc2cnn(C3CCOCC3)c2)nc1,1
C=CCCNc1nc(Cc2cnn(C(C)(C)C)c2)ncc1C(N)=O,7.86,c1cnc(Cc2cn[nH]c2)nc1,1
C=CCCNc1nc(Nc2cnn(C3CCOCC3)c2)ncc1C(N)=O,8.92,c1cnc(Nc2cnn(C3CCOCC3)c2)nc1,1
C=CCCn1cc(-c2nc(Nc3ccc(C4CCNCC4)cc3)nc3[nH]ccc23)cn1,9.59,c1cc2c(-c3cn[nH]c3)nc(Nc3ccc(C4CCNCC4)cc3)nc2[nH]1,1
C=CCN(C1CCCC1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.26,c1nc(N2CC[C@@H](NC3CCCC3)C2)c2cc[nH]c2n1,2
C=CCN1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc2C1,6.54,c1cc(-c2cn[nH]c2)nc(Nc2ccc3c(c2)CCNC3)n1,1
C=CCNc1nc(Nc2cnn(C(C)(C)C)c2)ncc1C(N)=O,8.44,c1cnc(Nc2cn[nH]c2)nc1,1
C=CCn1nc(C)c(-c2ncnc3[nH]ccc23)n1,6.29,c1nc(-c2cn[nH]n2)c2cc[nH]c2n1,1
C=CS(=O)(=O)NCCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,6.12,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1,1
C=CS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,7.825,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1,2
C=CS(=O)(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,5.96,c1ccc(-c2cccc3[nH]ccc23)cc1,1
C=CS(=O)(=O)Nc1cccc(CNc2c(C(N)=O)cnn3cccc23)c1,5.9,c1ccc(CNc2ccnn3cccc23)cc1,1
C=C[C@@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,8.22,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
C=C[C@]1(O)CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,7.6,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
C=Cc1ccccc1Nc1nc(Nc2cnn(C)c2)ncc1C(N)=O,8.9,c1ccc(Nc2ccnc(Nc3cn[nH]c3)n2)cc1,1
C=Cc1cncnc1N(C)[C@H]1C[C@@H](NS(=O)(=O)[C@@H]2CC[C@@H](C#N)C2)C1,6.09,O=S(=O)(N[C@H]1C[C@@H](Nc2ccncn2)C1)C1CCCC1,1
CC#CCN1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc2C1,6.1,c1cc(-c2cn[nH]c2)nc(Nc2ccc3c(c2)CCNC3)n1,1
CC#CCn1ccc2cnc(Nc3cnn(CC(=O)OCC)c3)nc21,6.26,c1cc2cnc(Nc3cn[nH]c3)nc2[nH]1,1
CC(=N)NC(=N)c1n[nH]c2cc(-c3cc(F)c(O)cc3CC(F)(F)F)nc(NCc3ccccc3N(C)S(C)(=O)=O)c12,6.89,c1ccc(CNc2nc(-c3ccccc3)cc3[nH]ncc23)cc1,1
CC(=N)NCc1nc2cnc3[nH]ccc3c2n1[C@H]1CC[C@H](CC#N)CC1,7.85,c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1,1
CC(=O)C1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,7.66,O=S(=O)(C[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1)N1CCCCC1,1
CC(=O)N(C)C1CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,5.635,c1cnc2cc(-c3cc[nH]n3)nc(-c3ccn(C4CCC4)n3)c2c1,2
CC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.29,c1ccc(Nc2ccn(C3CNC3)n2)cc1,1
CC(=O)N1CC(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)C1,6.0,O=S(=O)(C[C@H]1C[C@@H](Nc2ncnc3[nH]ccc23)C1)C1CNC1,1
CC(=O)N1CC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)C1,6.5,c1cc2c(ncc3nc(C4CNC4)n(C4CCCCC4)c32)[nH]1,1
CC(=O)N1CC2(C1)CC(CC#N)(n1ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n1)C2,5.25,c1cnc2cc(-c3cc[nH]n3)nc(-c3ccn(C4CC5(CNC5)C4)n3)c2c1,1
CC(=O)N1CCC(CNc2nc(Cc3cnn(C)c3)ncc2C(N)=O)CC1,7.48,c1cc(NCC2CCNCC2)nc(Cc2cn[nH]c2)n1,1
CC(=O)N1CCC(Cc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,7.9,c1cc(CC2CCNCC2)c2nc(Nc3cn[nH]c3)ncc2c1,1
CC(=O)N1CCC(NC(=O)Nc2cnc3[nH]ccc3n2)CC1,6.65,O=C(Nc1cnc2[nH]ccc2n1)NC1CCNCC1,1
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,6.19,c1cc(NC2CCNCC2)c2cc[nH]c2n1,1
CC(=O)N1CCC(Nc2cccc3cnc(Nc4cnn(C)c4)nc23)CC1,7.5,c1cc(NC2CCNCC2)c2nc(Nc3cn[nH]c3)ncc2c1,1
CC(=O)N1CCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)CC1,10.12,c1cnc(NC2CCNCC2)c(-c2cnc3[nH]ccc3n2)c1,1
CC(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C1,4.640261433802853,c1nc(Nc2ccc(N3CCN(C4COC4)CC3)cc2)nc(-c2ccc(OC3CCNC3)cc2)n1,2
CC(=O)N1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C6CC6)c5)c4n3)cc2)CC1,6.85,O=S(=O)(Nc1cccc(-n2ccc3cnc(Nc4ccc(C5CCNCC5)cc4)nc32)c1)C1CC1,1
CC(=O)N1CCC(c2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,6.9,c1cc2c(ncc3nc(C4CCNCC4)n(C4CCCCC4)c32)[nH]1,1
CC(=O)N1CCC2(CCC(Nc3nc(Nc4cnn(C)c4)ncc3Cl)CC2)CC1,8.4,c1cc(NC2CCC3(CCNCC3)CC2)nc(Nc2cn[nH]c2)n1,1
CC(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]cc(Cl)c3n2)C1,9.83,c1cnc(NC2CCCNC2)c(-c2cnc3[nH]ccc3n2)c1,1
CC(=O)N1CCCC(Nc2nc(C)ccc2-c2cnc3[nH]ccc3n2)C1,10.06,c1cnc(NC2CCCNC2)c(-c2cnc3[nH]ccc3n2)c1,1
CC(=O)N1CCCCC(Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.72,c1cnc(NC2CCCCNC2)c(-c2cnc3[nH]ccc3n2)c1,1
CC(=O)N1CCC[C@@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.64,c1cnc(N[C@@H]2CCCNC2)c(-c2cnc3[nH]ccc3n2)c1,1
CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3[nH]ncc3n2)C1,8.0,c1cnc(N[C@H]2CCCNC2)c(-c2cnc3[nH]ncc3n2)c1,1
CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3cc[nH]c3n2)C1,8.0,c1cnc(N[C@H]2CCCNC2)c(-c2cnc3cc[nH]c3n2)c1,1
CC(=O)N1CCC[C@H](Nc2ncccc2-c2cnc3ccn(C)c3n2)C1,8.0,c1cnc(N[C@H]2CCCNC2)c(-c2cnc3cc[nH]c3n2)c1,1
CC(=O)N1CCN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.12,O=C(Nc1nc2cccc(-c3ccc(C(=O)N4CCNCC4)cc3)n2n1)C1CC1,1
CC(=O)N1CCN(C2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)CC2)CC1,6.65,c1ccc(Nc2ccn(C3CCC(N4CCNCC4)CC3)n2)cc1,1
CC(=O)N1CCN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.07,O=C(Nc1nc2cccc(-c3ccc(CN4CCNCC4)cc3)n2n1)C1CC1,2
CC(=O)N1CCN(c2cc(Nc3ncc(C)c(Nc4cccc(CO)c4)n3)cc(S(C)(=O)=O)c2)CC1,6.46,c1ccc(Nc2ccnc(Nc3cccc(N4CCNCC4)c3)n2)cc1,1
CC(=O)N1CCN(c2ccc(Nc3ncc(C)c(N4CCC5(CCNC5=O)CC4)n3)cc2)CC1,7.28,O=C1NCCC12CCN(c1ccnc(Nc3ccc(N4CCNCC4)cc3)n1)CC2,1
CC(=O)N1CCN(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,7.35,c1ccc(-n2ccc3cnc(Nc4ccc(N5CCNCC5)cc4)nc32)cc1,1
CC(=O)N1CCN(c2ccc(Nc3ncnc(-c4ccc(OC5CCOCC5)c(C#N)c4)n3)cc2)CC1,5.149875990832919,c1nc(Nc2ccc(N3CCNCC3)cc2)nc(-c2ccc(OC3CCOCC3)cc2)n1,2
CC(=O)N1CC[C@H](Nc2ncccc2-c2cnc3[nH]ccc3n2)C1,10.4,c1cnc(N[C@H]2CCNC2)c(-c2cnc3[nH]ccc3n2)c1,1
CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCN(C)CC5)cc4)n3)cc2C#N)C(F)(F)C1,5.2594507517174005,c1nc(Nc2ccc(C3CCNCC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(C5CCNCC5)cc4)n3)cc2C#N)C(F)(F)C1,5.010724641749778,c1nc(Nc2ccc(C3CCNCC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,4.85130851494269,c1nc(Nc2ccc(N3CCN(C4COC4)CC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCO[C@@H](CO)C5)cc4)n3)cc2C#N)C(F)(F)C1,5.132644078973981,c1nc(Nc2ccc(N3CCOCC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(S(C)(=N)=O)cc4)n3)cc2C#N)C(F)(F)C1,4.997425010840047,c1ccc(Nc2ncnc(-c3ccc(OC4CCNCC4)cc3)n2)cc1,2
CC(=O)N1CCc2cc(Nc3ncc(C)c(-c4cnn(C(C)C)c4)n3)ccc21,8.22,c1cc(-c2cn[nH]c2)nc(Nc2ccc3c(c2)CCN3)n1,1
CC(=O)N1Cc2ccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2C1,6.04,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1,1
CC(=O)NC1CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,5.46,c1cnc2cc(-c3cc[nH]n3)nc(-c3ccn(C4CCC4)n3)c2c1,1
CC(=O)NC1CCN(C(=O)Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)CC1,6.12,O=C(Nc1nc2cccc(-c3ccc(CC(=O)N4CCCCC4)cc3)n2n1)C1CC1,1
CC(=O)NC1CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)C1,6.12,O=C(Nc1nc2cccc(-c3ccc(C(=O)N4CCC4)cc3)n2n1)C1CC1,1
CC(=O)NCC(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CC1,4.808918507877031,c1nc(Nc2ccc(N3CCN(C4COC4)CC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC(=O)NCC(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)C2(CC2)C1,4.8,c1nc(N[C@H]2CNCC23CC3)c2cc[nH]c2n1,1
CC(=O)NCC1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,7.82,O=S(=O)(C[C@H]1CC[C@H](Nc2ncnc3[nH]ccc23)CC1)N1CCCCC1,1
CC(=O)NCc1cc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)ccc1S(=O)(=O)N(C)C,6.1,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
CC(=O)NCc1ccc2c(c1)[nH]c1c(C(N)=O)ccc(-c3cccc(-n4c(=O)cc5c(F)cccn5c4=O)c3C)c12,6.37,O=c1cc2ccccn2c(=O)n1-c1cccc(-c2cccc3[nH]c4ccccc4c23)c1,1
CC(=O)N[C@@H](C)C(=O)N1CC[C@H](Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)[C@H](F)C1,4.820286051693941,c1nc(Nc2ccc(N3CCN(C4COC4)CC3)cc2)nc(-c2ccc(OC3CCNCC3)cc2)n1,2
CC(=O)N[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.24,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCC5)CC4)c23)[nH]1,2
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,6.0,c1cc2nc(Oc3ccc4c(c3)CCC4)cnc2[nH]1,1
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C(=O)N5CC(C#N)C5)C(C)(C)C)c4n3)cc21,6.35,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,1
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C)C5CC5)c4n3)cc21,6.26,O=C(NCC1CC1)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,2
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C(=O)N5CC(C#N)C5)c4n3)cc21,5.87,O=C(NCC(=O)N1CCC1)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,1
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@H](C)C5CC5)c4n3)cc21,5.75,O=C(NCC1CC1)c1c[nH]c2ncc(Oc3ccc4c(c3)CCC4)nc12,2
CC(=O)N[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,6.64,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCC5)CC4)c23)[nH]1,2
CC(=O)N[C@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C)C)c4n3)cc21,5.77,c1cc2nc(Oc3ccc4c(c3)CCC4)cnc2[nH]1,1
CC(=O)Nc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cnc1C,5.18,c1cncc(-c2cc3ncccc3c(-c3ccn(C4CNC4)n3)n2)c1,1
CC(=O)Nc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(S(C)(=O)=O)C4)n3)n2)cnc1NC(C)=O,5.1,c1cncc(-c2cc3ncccc3c(-c3ccn(C4CNC4)n3)n2)c1,1
CC(=O)Nc1ccc(-c2ccnc(NCC3CN(C(=O)c4c(Cl)cccc4Cl)C3)n2)cc1,5.3,O=C(c1ccccc1)N1CC(CNc2nccc(-c3ccccc3)n2)C1,1
CC(=O)Nc1ccc(-c2ccnc(NCCCNC(=O)c3c(Cl)cccc3Cl)n2)cc1,6.035,O=C(NCCCNc1nccc(-c2ccccc2)n1)c1ccccc1,2
CC(=O)Nc1ccc(-c2ccnc(NCc3ccc(OCCCCCC(=O)NO)cc3)n2)cc1,8.59,c1ccc(CNc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,8.54,c1ccc(-c2ccnc(Nc3ccc(N4CCCCC4)cc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3)n2)cc1,8.1,c1ccc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,6.635,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,4
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(NC(=O)CCCCC(=O)NO)cc3)n2)cc1,7.23,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)n2)cc1,9.05,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCC(=O)NO)cc3)n2)cc1,7.48,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCC(=O)NO)cc3)n2)cc1,7.64,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(OCCCCCCCC(=O)NO)cc3)n2)cc1,7.34,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1,6.9399999999999995,c1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1,4
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,6.970000000000001,c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,4
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCCCC(=O)NO)c3)n2)cc1,8.59,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)CCCCCCC(=O)NO)c3)n2)cc1,8.04,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4c(Cl)cccc4Cl)c3)n2)cc1,6.3,O=C(Nc1cccc(Nc2nccc(-c3ccccc3)n2)c1)c1ccccc1,3
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4c(Cl)cccc4Cl)n3)n2)cc1,6.89,O=C(Nc1cccc(Nc2nccc(-c3ccccc3)n2)n1)c1ccccc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4ccccc4)c3)n2)cc1,7.96,O=C(Nc1cccc(Nc2nccc(-c3ccccc3)n2)c1)c1ccccc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(NC(=O)c4ccccc4Cl)c3)n2)cc1,8.16,O=C(Nc1cccc(Nc2nccc(-c3ccccc3)n2)c1)c1ccccc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCC(=O)NO)c3)n2)cc1,8.47,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCC(=O)NO)c3)n2)cc1,8.44,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCCCC(=O)NO)c3)n2)cc1,7.77,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,6.779999999999999,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,4
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C(F)(F)F)cc1,6.485,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,2
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2C)cc1,6.945,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,4
CC(=O)Nc1ccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)cc1,6.775,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,2
CC(=O)Nc1ccc(-c2nc(Nc3ccc(OCCCCCC(=O)NO)cc3)ncc2C)cc1,7.59,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCC(=O)NO)c3)ncc2C)cc1,8.41,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2nc(Nc3cccc(OCCCCCCCC(=O)NO)c3)ncc2C)cc1,8.53,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,1
CC(=O)Nc1ccc(-c2ncnc3c2cc(C(=O)NCCCN2CCOCC2)n3C)cc1,6.23,O=C(NCCCN1CCOCC1)c1cc2c(-c3ccccc3)ncnc2[nH]1,2
CC(=O)Nc1ccc(-c2ncnc3c2cc(C(N)=O)n3C)cc1,6.74,c1ccc(-c2ncnc3[nH]ccc23)cc1,1
CC(=O)Nc1ccc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1,6.89,c1ccc(CN2CCC(n3ccc(Nc4ccccc4)n3)CC2)cc1,1
CC(=O)Nc1ccc(COc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)cc1,6.52,O=C(Nc1nc2cccc(-c3ccc(OCc4ccccc4)cc3)n2n1)C1CC1,1
